_id;intent;message;timestamp 
64317919f4789344ec840160;news.entity.search;ich möchte gerne einen Artikel über die Krise in Taiwan;2023-04-08 14:24:25
6431791af4789344ec840161;news.entity.search;"<speak><p><s> Hier sind Artikel über Die Linke </s></p>. <break time=""250ms""/> <p><s>Erstens<break time=""500ms""/> Präsidentenwahl in Türkei, <break time=""500ms""/>Pro-Kurdische HDP verzichtet auf Kandidaten</s> <break time=""1000ms""/> <s>Zweitens<break time=""500ms""/> Nach hitziger Debatte, <break time=""500ms""/>Bundestag beschließt Reform des Wahlrechts</s> <break time=""1000ms""/> <s>Drittens<break time=""500ms""/> Verteidigungsbündnis, <break time=""500ms""/>Schwedens Parlament stimmt für NATO-Beitritt</s> <break time=""1000ms""/> </p> <p><s>Für einen der Artikel sage beispielsweise, lies mir den zweiten Artikel vor oder für weitere Vorschläge, sage weitere Vorschläge.</s></p> </speak>";2023-04-08 14:24:26
64317927b1f0acfc9d3f1920;news.entity.search;ich möchte einen Artikel über Taiwan;2023-04-08 14:24:39
64317928b1f0acfc9d3f1921;news.entity.search;"<speak><p><s> Hier sind Artikel über Republik China (Taiwan) </s></p>. <break time=""250ms""/> <p><s>Erstens<break time=""500ms""/> Beziehungen zu Taiwan, <break time=""500ms""/>Blinken warnt vor chinesischem Angriff</s> <break time=""1000ms""/> <s>Zweitens<break time=""500ms""/> Unterstützung des Inselstaats, <break time=""500ms""/>Pentagon genehmigt Waffenlieferung an Taiwan</s> <break time=""1000ms""/> <s>Drittens<break time=""500ms""/> Dreitägiges Manöver, <break time=""500ms""/>China startet Militärübungen rund um Taiwan</s> <break time=""1000ms""/> </p> <p><s>Für einen der Artikel sage beispielsweise, lies mir den zweiten Artikel vor oder für weitere Vorschläge, sage weitere Vorschläge.</s></p> </speak>";2023-04-08 14:24:40
64317972b1f0acfc9d3f1922;news.suggest.search;bitte weitere Vorschläge;2023-04-08 14:25:54
64317973b1f0acfc9d3f1923;news.suggest.search;"<speak> <p><s>Okay!</s> <break time=""600ms""/><s>Erstens<break time=""500ms""/> Unterstützung des Inselstaats, <break time=""500ms""/>Pentagon genehmigt Waffenlieferung an Taiwan</s> <break time=""1000ms""/> <s>Zweitens<break time=""500ms""/> Beziehungen zu Taiwan, <break time=""500ms""/>Blinken warnt vor chinesischem Angriff</s> <break time=""1000ms""/> <s>Drittens<break time=""500ms""/> Taiwans Präsidentin, <break time=""500ms""/>Tsais heikler Stopp in den USA</s> <break time=""1000ms""/> </p> <p><s>Für einen der Artikel sage beispielsweise, lies mir den zweiten Artikel vor oder für weitere Vorschläge, sage weitere Vorschläge.</s></p> </speak>";2023-04-08 14:25:55
64317996f4789344ec840162;news.suggest.search;bitte weitere Vorschläge;2023-04-08 14:26:30
64317997f4789344ec840163;news.suggest.search;"<speak> <p><s>Okay!</s> <break time=""600ms""/><s>Erstens<break time=""500ms""/> Spekulationen über Austritt, <break time=""500ms""/>Wie Wagenknecht die Linke nicht loslässt</s> <break time=""1000ms""/> <s>Zweitens<break time=""500ms""/> Nach hitziger Debatte, <break time=""500ms""/>Bundestag beschließt Reform des Wahlrechts</s> <break time=""1000ms""/> <s>Drittens<break time=""500ms""/> Staatsbesuch von König Charles III., <break time=""500ms""/>Ein Monarch im Bundestag</s> <break time=""1000ms""/> </p> <p><s>Für einen der Artikel sage beispielsweise, lies mir den zweiten Artikel vor oder für weitere Vorschläge, sage weitere Vorschläge.</s></p> </speak>";2023-04-08 14:26:31
643179bfb1f0acfc9d3f1924;news.entity.search;ich möchte den Artikel über Prinz Charles;2023-04-08 14:27:11
643179c0b1f0acfc9d3f1925;news.entity.search;"<speak><p><s> Hier sind Artikel über Harlem </s></p>. <break time=""250ms""/> <p><s>Erstens<break time=""500ms""/> Alvin Bragg, <break time=""500ms""/>Der Mann, der Donald Trump anklagt</s> <break time=""1000ms""/> </p> <p><s>Für einen der Artikel sage beispielsweise, lies mir den zweiten Artikel vor oder für weitere Vorschläge, sage weitere Vorschläge.</s></p> </speak>";2023-04-08 14:27:12
643179e9b1f0acfc9d3f1926;news.select.article.by.keyword;ich möchte den Artikel über Prinz Charles bitte;2023-04-08 14:27:53
643179eab1f0acfc9d3f1927;news.select.article.by.keyword;"<speak> <p><s>Alvin Bragg: Der Mann, der Donald Trump anklagt. </s></p><p>Er stammt aus dem New Yorker Problemviertel Harlem und wurde dort mehrfach mit Waffen bedroht - deshalb sei er Jurist geworden, sagt Alvin Bragg. Als Oberstaatsanwalt klagt er Ex-Präsident Trump an. Was treibt ihn an?  Von Peter Mücke, ARD-Studio New York Dass es ausgerechnet Alvin Bragg ist, der Donald Trump - als ersten ehemaligen US-Präsidenten in der Geschichte - anklagt, entbehrt nicht einer gewissen Ironie. Denn als Bragg Anfang 2022 sein Amt als leitender Oberstaatsanwalt von Manhattan antrat, sorgte er erstmal für Wirbel, als er klarmachte, dass er Trump im Zusammenhang mit dem Finanzgebaren seines Firmenimperiums nicht verfolgen werde. </p> <break time=""1000ms""/> <p><s>Für weitere Artikel aus verwandten Themen, wie Präsident der Vereinigten Staaten, New York City oder Donald Trump sage ich möchte Nachrichten über Präsident der Vereinigten Staaten haben.</s></p>Um zu einem anderen Artikel aus der Auswahl zu gelangen, sage Wiederholen, <break time=""350ms""/> Nächster <break time=""350ms""/> oder Zurück. </speak>";2023-04-08 14:27:54
643179fdf4789344ec840164;news.entity.search - no;nein ich möchte Prinz Charles;2023-04-08 14:28:13
643179fdf4789344ec840165;news.entity.search - no;Für einen dieser Artikel sage zum Beispiel, Lies mir den zweiten Artikel vor. Für weitere Vorschläge sage zum Beispiel Weitere Vorschläge. Oder für Nachrichten über ein bestimmtes Thema sage zum Beispiel Sag mir Nachrichten über Olaf Scholz.;2023-04-08 14:28:13
64317a0ef4789344ec840166;news.entity.search;ich möchte deinen zweiten Artikel über Prinz Charles;2023-04-08 14:28:30
64317a0ff4789344ec840167;news.entity.search;"<speak><p><s> Hier sind Artikel über Harlem </s></p>. <break time=""250ms""/> <p><s>Erstens<break time=""500ms""/> Alvin Bragg, <break time=""500ms""/>Der Mann, der Donald Trump anklagt</s> <break time=""1000ms""/> </p> <p><s>Für einen der Artikel sage beispielsweise, lies mir den zweiten Artikel vor oder für weitere Vorschläge, sage weitere Vorschläge.</s></p> </speak>";2023-04-08 14:28:31
64317a25f4789344ec840168;news.entity.search;bitte den Artikel über König Charles;2023-04-08 14:28:53
64317a26f4789344ec840169;news.entity.search;"<speak><p><s> Hier sind Artikel über König </s></p>. <break time=""250ms""/> <p><s>Erstens<break time=""500ms""/> Britisches Königshaus, <break time=""500ms""/>König Charles III. besucht Deutschland</s> <break time=""1000ms""/> <s>Zweitens<break time=""500ms""/> Letzte Station des Königsbesuchs, <break time=""500ms""/>Auf einen Schnack mit Charles III.</s> <break time=""1000ms""/> <s>Drittens<break time=""500ms""/> Britisches Königspaar in Berlin, <break time=""500ms""/>21 Salutschüsse und eine Premiere</s> <break time=""1000ms""/> </p> <p><s>Für einen der Artikel sage beispielsweise, lies mir den zweiten Artikel vor oder für weitere Vorschläge, sage weitere Vorschläge.</s></p> </speak>";2023-04-08 14:28:54
64317a50b1f0acfc9d3f1928;news.entity.search;bitte den Artikel über König Charles auf dem Bauernhof;2023-04-08 14:29:36
64317a51b1f0acfc9d3f1929;news.entity.search;"<speak><p><s> Hier sind Artikel über König </s></p>. <break time=""250ms""/> <p><s>Erstens<break time=""500ms""/> Britisches Königspaar in Berlin, <break time=""500ms""/>21 Salutschüsse und eine Premiere</s> <break time=""1000ms""/> <s>Zweitens<break time=""500ms""/> Britisches Königshaus, <break time=""500ms""/>König Charles III. besucht Deutschland</s> <break time=""1000ms""/> <s>Drittens<break time=""500ms""/> Letzte Station des Königsbesuchs, <break time=""500ms""/>Auf einen Schnack mit Charles III.</s> <break time=""1000ms""/> </p> <p><s>Für einen der Artikel sage beispielsweise, lies mir den zweiten Artikel vor oder für weitere Vorschläge, sage weitere Vorschläge.</s></p> </speak>";2023-04-08 14:29:37
64317a78f4789344ec84016a;news.select.article.by.keyword;auf einen Schnack mit König Charles;2023-04-08 14:30:16
64317a78f4789344ec84016b;news.select.article.by.keyword;"<speak> <p><s>Letzte Station des Königsbesuchs: Auf einen Schnack mit Charles III.. </s></p><p>Volksnah soll die royale Visite zu Ende gehen: Am dritten Tag des Staatsbesuchs fahren König Charles III. und Camilla nach Hamburg. Neben Hafenrundfahrt und einem Empfang mit Shanty-Chor ist auch Zeit für eine Begegnung mit Bürgern vor dem Rathaus. Der erste Staatsbesuch als Monarch geht zu Ende. Am dritten und letzten Tag ihrer Deutschlandreise besuchen der britische König Charles III. und seine Frau Camilla Hamburg.  Am Vormittag wird das Königspaar zusammen mit Bundespräsident Frank-Walter Steinmeier und seiner Frau Elke Büdenbender mit einem regulären ICE der Deutschen Bahn von Berlin nach Hamburg fahren.</p> <break time=""1000ms""/> <p><s>Für weitere Artikel aus verwandten Themen, wie Hamburg, Deutsche Bahn oder Bundespräsident (Deutschland) sage ich möchte Nachrichten über Hamburg haben.</s></p>Um zu einem anderen Artikel aus der Auswahl zu gelangen, sage Wiederholen, <break time=""350ms""/> Nächster <break time=""350ms""/> oder Zurück. </speak>";2023-04-08 14:30:16
64317ac3f4789344ec84016c;control.previous.article;ich möchte den Artikel von Prinz Charles von König Charles auf dem Bauernhof in Brandenburg;2023-04-08 14:31:31
64317ac3f4789344ec84016d;control.previous.article;"<speak> <p><s>Britisches Königshaus: König Charles III. besucht Deutschland. </s></p><p>Hoher Besuch wird erwartet: Der britische König Charles III. und seine Frau Camilla wollen Ende März nach Deutschland reisen. Vorher empfängt der französische Präsident Macron die Royals auf Schloss Versailles. Der britische König Charles III. und seine Frau Camilla kommen Ende des Monats zu ihrem ersten Staatsbesuch nach Deutschland. Das Königspaar wird sich vom 29. bis zum 31. März in Berlin, Brandenburg und Hamburg aufhalten, wie das Bundespräsidialamt in Berlin ankündigte.  ""Dieser frühe Besuch unterstreicht die enge und herzliche Freundschaft zwischen unseren Ländern und unseren Bürgerinnen und Bürgern"", sagte Bundespräsident Frank-Walter Steinmeier in einer Videobotschaft. ""Ich weiß diesen Staatsbesuch umso mehr zu schätzen, als der König sich entschlossen hat, noch vor seiner Krönung zu uns nach Deutschland zu kommen"", erklärte der Bundespräsident weiter.</p> <break time=""1000ms""/> <p><s>Für weitere Artikel aus verwandten Themen, wie Deutschland, Land (Deutschland) oder Frankreich sage ich möchte Nachrichten über Deutschland haben.</s></p>Um zu einem anderen Artikel aus der Auswahl zu gelangen, sage Wiederholen, <break time=""350ms""/> Nächster <break time=""350ms""/> oder Zurück. </speak>";2023-04-08 14:31:31
64317b15f4789344ec84016e;control.next.article;bitte nächster Artikel;2023-04-08 14:32:53
64317b16f4789344ec84016f;control.next.article;"<speak> <p><s>Letzte Station des Königsbesuchs: Auf einen Schnack mit Charles III.. </s></p><p>Volksnah soll die royale Visite zu Ende gehen: Am dritten Tag des Staatsbesuchs fahren König Charles III. und Camilla nach Hamburg. Neben Hafenrundfahrt und einem Empfang mit Shanty-Chor ist auch Zeit für eine Begegnung mit Bürgern vor dem Rathaus. Der erste Staatsbesuch als Monarch geht zu Ende. Am dritten und letzten Tag ihrer Deutschlandreise besuchen der britische König Charles III. und seine Frau Camilla Hamburg.  Am Vormittag wird das Königspaar zusammen mit Bundespräsident Frank-Walter Steinmeier und seiner Frau Elke Büdenbender mit einem regulären ICE der Deutschen Bahn von Berlin nach Hamburg fahren.</p> <break time=""1000ms""/> <p><s>Für weitere Artikel aus verwandten Themen, wie Hamburg, Deutsche Bahn oder Bundespräsident (Deutschland) sage ich möchte Nachrichten über Hamburg haben.</s></p>Um zu einem anderen Artikel aus der Auswahl zu gelangen, sage Wiederholen, <break time=""350ms""/> Nächster <break time=""350ms""/> oder Zurück. </speak>";2023-04-08 14:32:54
64317b57f4789344ec840170;default.fallback;vielen Dank das war sehr interessant;2023-04-08 14:33:59
64317b57f4789344ec840171;default.fallback;Ich verstehe deine Frage leider nicht.;2023-04-08 14:33:59
64318098b1f0acfc9d3f192a;news.overview.search;hallo gib mir ein tagesüberblick;2023-04-08 14:56:24
64318099b1f0acfc9d3f192b;news.overview.search;"<speak> <p><s>Hier ein kurzer Tagesüberblick.</s></p> <break time=""600ms""/> <p><s>Erstens<break time=""500ms""/> Grabeskirche in Jerusalem, <break time=""500ms""/>Katholiken feiern vorgezogene Ostermesse</s> <break time=""1000ms""/> <s>Zweitens<break time=""500ms""/> Gewalt gegen ""Klimakleber"", <break time=""500ms""/>Ist das Notwehr?</s> <break time=""1000ms""/> <s>Drittens<break time=""500ms""/> Warnung der Logistikbranche, <break time=""500ms""/>Höhere Lkw-Maut, steigende Verbraucherpreise?</s> <break time=""1000ms""/> </p> <p><s>Für einen der Artikel sage beispielsweise, lies mir den zweiten Artikel vor oder für weitere Vorschläge, sage weitere Vorschläge.</s></p> </speak>";2023-04-08 14:56:25
643180bcb1f0acfc9d3f192c;news.suggest.search;weitere Vorschläge;2023-04-08 14:57:00
643180bdb1f0acfc9d3f192d;news.suggest.search;"<speak> <p><s>Okay!</s> <break time=""600ms""/><s>Erstens<break time=""500ms""/> Tschad, <break time=""500ms""/>Neue Massenproteste in Israel angekündigt</s> <break time=""1000ms""/> <s>Zweitens<break time=""500ms""/> Gewalt gegen ""Klimakleber"", <break time=""500ms""/>6000 Straftaten mit Bezug zum Krieg</s> <break time=""1000ms""/> <s>Drittens<break time=""500ms""/> Probleme der Binnenschiffer, <break time=""500ms""/>Seit zwölf Monaten sinken die Preise</s> <break time=""1000ms""/> </p> <p><s>Für einen der Artikel sage beispielsweise, lies mir den zweiten Artikel vor oder für weitere Vorschläge, sage weitere Vorschläge.</s></p> </speak>";2023-04-08 14:57:01
643180def4789344ec840172;news.select.article.by.number;lies mir den ersten Artikel vor;2023-04-08 14:57:34
643180dff4789344ec840173;news.select.article.by.number;"<speak> <p><s>Britisches Königshaus: König Charles III. besucht Deutschland. </s></p><p>Hoher Besuch wird erwartet: Der britische König Charles III. und seine Frau Camilla wollen Ende März nach Deutschland reisen. Vorher empfängt der französische Präsident Macron die Royals auf Schloss Versailles. Der britische König Charles III. und seine Frau Camilla kommen Ende des Monats zu ihrem ersten Staatsbesuch nach Deutschland. Das Königspaar wird sich vom 29. bis zum 31. März in Berlin, Brandenburg und Hamburg aufhalten, wie das Bundespräsidialamt in Berlin ankündigte.  ""Dieser frühe Besuch unterstreicht die enge und herzliche Freundschaft zwischen unseren Ländern und unseren Bürgerinnen und Bürgern"", sagte Bundespräsident Frank-Walter Steinmeier in einer Videobotschaft. ""Ich weiß diesen Staatsbesuch umso mehr zu schätzen, als der König sich entschlossen hat, noch vor seiner Krönung zu uns nach Deutschland zu kommen"", erklärte der Bundespräsident weiter.</p> <break time=""1000ms""/> <p><s>Für weitere Artikel aus verwandten Themen, wie Deutschland, Land (Deutschland) oder Frankreich sage ich möchte Nachrichten über Deutschland haben.</s></p>Um zu einem anderen Artikel aus der Auswahl zu gelangen, sage Wiederholen, <break time=""350ms""/> Nächster <break time=""350ms""/> oder Zurück. </speak>";2023-04-08 14:57:35
64318113b1f0acfc9d3f192e;control.previous.article;zeige mir Nachrichten zu;2023-04-08 14:58:27
64318114b1f0acfc9d3f192f;control.previous.article;"Sie haben bereits den ersten Artikel aus der Auswahl ausgewählt. Für den nächsten Artikel, sagen Sie ""Nächsten"". Um den Artikel zu Wiederholen ""Wiederholen"".";2023-04-08 14:58:28
64318126f4789344ec840174;news.resort.list;zeige mir Nachrichten über ein bestimmtes Thema;2023-04-08 14:58:46
64318127f4789344ec840175;news.resort.list;"<speak><p><s>Ich habe Nachrichten unter anderem in den Kategorien <break time=""400ms""/>inland, <break time=""350ms""/>wirtschaft<break time=""200ms""/> und <break time=""200ms""/>investigativ</s> <s>Außerdem habe ich Nachrichten aus den verschiedensten Themen, wie zum Beispiel <break time=""350ms""/> Tel Aviv-Jaffa<break time=""200ms""/> oder <break time=""200ms""/>Republik China (Taiwan)<break time=""500ms""/> </s><s> Sage zum Beispiel, Nachrichten aus Kategorie inland <break time=""350ms""/> oder Nachrichten über Tel Aviv-Jaffa. </s></p> </speak>";2023-04-08 14:58:47
64318143b1f0acfc9d3f1930;news.resort.search;zeige mir Nachrichten über Wirtschaft;2023-04-08 14:59:15
64318143b1f0acfc9d3f1931;news.resort.search;"<speak> <p><s>Ich habe folgende Artikel aus Kategorie wirtschaft gefunden.</s></p> <break time=""250ms""/> <p><s>Erstens<break time=""500ms""/> Kritik von Umweltverbänden, <break time=""500ms""/>""Mehrwegpflicht ist Rohrkrepierer""</s> <break time=""1000ms""/> <s>Zweitens<break time=""500ms""/> Warnung der Logistikbranche, <break time=""500ms""/>Höhere Lkw-Maut, steigende Verbraucherpreise?</s> <break time=""1000ms""/> <s>Drittens<break time=""500ms""/> Staatshaushalt im Minus, <break time=""500ms""/>Der Krieg wird für Russland immer teurer</s> <break time=""1000ms""/> </p> <p><s>Für einen der Artikel sage beispielsweise, lies mir den zweiten Artikel vor oder für weitere Vorschläge, sage weitere Vorschläge.</s></p> </speak>";2023-04-08 14:59:15
64318174f4789344ec840176;news.select.article.by.number;lies mir den dritten Artikel vor;2023-04-08 15:00:04
64318177b1f0acfc9d3f1932;default.fallback;lies mir den dritten Artikel;2023-04-08 15:00:07
64318177b1f0acfc9d3f1933;default.fallback;Entschuldige bitte, ich habe deine Frage nicht verstanden.;2023-04-08 15:00:07
64318181f4789344ec840177;default.fallback;lies mir den dritten Artikel vor;2023-04-08 15:00:17
64318181f4789344ec840178;default.fallback;Ich bin nicht so sicher, ob ich dich richtig verstanden habe.;2023-04-08 15:00:17
6431818bf4789344ec840179;news.resort.list;zeige mir Nachrichten über ein bestimmtes Thema;2023-04-08 15:00:27
6431818bf4789344ec84017a;news.resort.list;"<speak><p><s>Ich habe Nachrichten unter anderem in den Kategorien <break time=""400ms""/>ausland, <break time=""350ms""/>inland<break time=""200ms""/> und <break time=""200ms""/>investigativ</s> <s>Außerdem habe ich Nachrichten aus den verschiedensten Themen, wie zum Beispiel <break time=""350ms""/> Tel Aviv-Jaffa<break time=""200ms""/> oder <break time=""200ms""/>Republik China (Taiwan)<break time=""500ms""/> </s><s> Sage zum Beispiel, Nachrichten aus Kategorie inland <break time=""350ms""/> oder Nachrichten über Tel Aviv-Jaffa. </s></p> </speak>";2023-04-08 15:00:27
643181a5b1f0acfc9d3f1934;news.entity.search;Nachrichten über Inland;2023-04-08 15:00:53
643181a6b1f0acfc9d3f1935;news.entity.search;"<speak><p><s> Hier sind Artikel über Bruttoinlandsprodukt </s></p>. <break time=""250ms""/> <p><s>Erstens<break time=""500ms""/> Wachstumskrise mit Folgen, <break time=""500ms""/>Chinas fette Jahre sind vorbei</s> <break time=""1000ms""/> <s>Zweitens<break time=""500ms""/> Lage der deutschen Wirtschaft, <break time=""500ms""/>Mit Konjunktur-Optimismus ins Frühjahr</s> <break time=""1000ms""/> <s>Drittens<break time=""500ms""/> Wirtschaftsabschwung, <break time=""500ms""/>Bundesregierung warnt vor Winterrezession</s> <break time=""1000ms""/> </p> <p><s>Für einen der Artikel sage beispielsweise, lies mir den zweiten Artikel vor oder für weitere Vorschläge, sage weitere Vorschläge.</s></p> </speak>";2023-04-08 15:00:54
643181b5f4789344ec84017b;news.select.article.by.number;zeig lies mir den ersten;2023-04-08 15:01:09
643181bcf4789344ec84017c;default.fallback;lies mir den ersten Artikel vor;2023-04-08 15:01:16
643181bcf4789344ec84017d;default.fallback;Ich verstehe deine Frage leider nicht.;2023-04-08 15:01:16
643181c4b1f0acfc9d3f1936;news.resort.list;zeige mir Themen;2023-04-08 15:01:24
643181c4b1f0acfc9d3f1937;news.resort.list;"<speak><p><s>Ich habe Nachrichten unter anderem in den Kategorien <break time=""400ms""/>sport, <break time=""350ms""/>wissen<break time=""200ms""/> und <break time=""200ms""/>investigativ</s> <s>Außerdem habe ich Nachrichten aus den verschiedensten Themen, wie zum Beispiel <break time=""350ms""/> Jerusalem<break time=""200ms""/> oder <break time=""200ms""/>Russland<break time=""500ms""/> </s><s> Sage zum Beispiel, Nachrichten aus Kategorie inland <break time=""350ms""/> oder Nachrichten über Jerusalem. </s></p> </speak>";2023-04-08 15:01:24
643181cdb1f0acfc9d3f1938;news.resort.search;zeige mir Nachrichten über Inland;2023-04-08 15:01:33
643181cdb1f0acfc9d3f1939;news.resort.search;"<speak> <p><s>Ich habe folgende Artikel aus Kategorie inland gefunden.</s></p> <break time=""250ms""/> <p><s>Erstens<break time=""500ms""/> Hamburg, <break time=""500ms""/>Vater des Schützen wandte sich an Behörden</s> <break time=""1000ms""/> <s>Zweitens<break time=""500ms""/> Debatte über Haushalt 2024, <break time=""500ms""/>Lindner kündigt Kürzungen im Etat an</s> <break time=""1000ms""/> <s>Drittens<break time=""500ms""/> Ostermärsche und Ukraine-Krieg, <break time=""500ms""/>""Riss durch die Friedensbewegung""</s> <break time=""1000ms""/> </p> <p><s>Für einen der Artikel sage beispielsweise, lies mir den zweiten Artikel vor oder für weitere Vorschläge, sage weitere Vorschläge.</s></p> </speak>";2023-04-08 15:01:33
643181e8f4789344ec84017e;news.select.article.by.number;lies mir den dritten Artikel vor;2023-04-08 15:02:00
64318207b1f0acfc9d3f193a;control.next.article;zeige mir Artikel über Mode;2023-04-08 15:02:31
64318207b1f0acfc9d3f193b;control.next.article;"<speak> <p><s>Debatte über Haushalt 2024: Lindner kündigt Kürzungen im Etat an. </s></p><p>Die Ampelkoalition ringt derzeit um den Haushalt für 2024. Finanzminister Lindner machte nun klar, dass er deutliche Kürzungen bei den Ausgaben für notwendig hält. Steuererhöhungen lehnte er erneut ab. Angesichts großer absehbarer Lücken im Bundeshaushalt 2024 stimmt Finanzminister Christian Lindner die Ampelkoalition auf Einschnitte und unbequeme Entscheidungen ein. Jede einzelne Ausgabe werde auf ihre Begründung und ihre Höhe hin beraten werden, sagte Lindner der ""Rheinischen Post"". Stand jetzt werde es 2024 bei Einnahmen von 424 Milliarden Euro ein Defizit von 14 bis 18 Milliarden Euro geben. ""Diese Haushaltslücke muss erwirtschaftet werden durch Verzicht"", sagte Lindner. ""Wenn man dann noch zusätzliche Ausgabenschwerpunkte setzen will, zum Beispiel bei Verteidigung oder Bildung, dann muss man umso mehr woanders kürzen."" Dazu kämen noch Tariferhöhungen im öffentlichen Dienst.  Lindner gegen Steuererhöhungen</p> <break time=""1000ms""/> <p><s>Für weitere Artikel aus verwandten Themen, wie Euro, Ampelkoalition oder Christian Lindner sage ich möchte Nachrichten über Euro haben.</s></p>Um zu einem anderen Artikel aus der Auswahl zu gelangen, sage Wiederholen, <break time=""350ms""/> Nächster <break time=""350ms""/> oder Zurück. </speak>";2023-04-08 15:02:31
64318214f4789344ec84017f;control.next.article;zeige mir Artikel über Mode;2023-04-08 15:02:44
64318226f4789344ec840180;control.next.article;zeige mir Artikel über Mode;2023-04-08 15:03:02
6431823cf4789344ec840181;control.next.article;zeige mir Artikel über Mode;2023-04-08 15:03:24
64318245b1f0acfc9d3f193c;news.overview.search;dies für den tagesüberblick vor;2023-04-08 15:03:33
64318245b1f0acfc9d3f193d;news.overview.search;"<speak> <p><s>Hier ein kurzer Tagesüberblick.</s></p> <break time=""600ms""/> <p><s>Erstens<break time=""500ms""/> Grabeskirche in Jerusalem, <break time=""500ms""/>Katholiken feiern vorgezogene Ostermesse</s> <break time=""1000ms""/> <s>Zweitens<break time=""500ms""/> Debatte über Haushalt 2024, <break time=""500ms""/>Lindner kündigt Kürzungen im Etat an</s> <break time=""1000ms""/> <s>Drittens<break time=""500ms""/> Kritik von Umweltverbänden, <break time=""500ms""/>""Mehrwegpflicht ist Rohrkrepierer""</s> <break time=""1000ms""/> </p> <p><s>Für einen der Artikel sage beispielsweise, lies mir den zweiten Artikel vor oder für weitere Vorschläge, sage weitere Vorschläge.</s></p> </speak>";2023-04-08 15:03:33
64318269b1f0acfc9d3f193e;news.select.article.by.number;lies mir den dritten Artikel vor;2023-04-08 15:04:09
6431826ab1f0acfc9d3f193f;news.select.article.by.number;"<speak> <p><s>Kritik von Umweltverbänden: ""Mehrwegpflicht ist Rohrkrepierer"". </s></p><p>Seit rund 100 Tagen müssen Gastronomie-Betriebe Mehrwegverpackungen anbieten, wenn sie Essen für unterwegs verkaufen. Umweltverbände begrüßen das neue Gesetz, sehen aber noch viele Probleme.  Von Tim Diekmann, SWR und Martin Rottach, SWR In der Metzgerei von Marlen Hess in Leonberg nahe Stuttgart steht heute Currywurst auf dem Mittagsmenü. Täglich gehen bei ihr 140 Mittagessen über die Ladentheke, vieles davon zum Mitnehmen nach Hause. Als Alternative zur Einwegverpackung bietet die Metzgerin schon seit Sommer 2021 auch Mehrwegverpackungen der Firma Recup & Rebowl an. Wurst und Soße geht auf die eine Seite der dunkelgrünen Mehrwegschüssel, Pommes auf die andere. Am Ende kommt noch der transparente Deckel drauf. </p> <break time=""1000ms""/> <p><s>Für weitere Artikel aus verwandten Themen, wie Südwestrundfunk, Stuttgart oder Essen sage ich möchte Nachrichten über Südwestrundfunk haben.</s></p>Um zu einem anderen Artikel aus der Auswahl zu gelangen, sage Wiederholen, <break time=""350ms""/> Nächster <break time=""350ms""/> oder Zurück. </speak>";2023-04-08 15:04:10
643182a7b1f0acfc9d3f1940;control.next.article;zeige mir Artikel zu Mode;2023-04-08 15:05:11
643182a7b1f0acfc9d3f1941;control.next.article;"Sie sind bei dem letzten Artikel Ihrer Auswahl angekommen. Bitte Fragen Sie nach weiteren Nachrichten oder wiederholen Sie den Artikel mit ""Wiederholen"" oder springen Sie zum vorherigen Artikel mit ""Zurück"".";2023-04-08 15:05:11
643182b8b1f0acfc9d3f1942;news.entity.search;zeige mir Nachrichten über Mode;2023-04-08 15:05:28
643182b9b1f0acfc9d3f1943;news.entity.search;"<speak><p><s> Hier sind Artikel über Modell </s></p>. <break time=""250ms""/> <p><s>Erstens<break time=""500ms""/> Unternehmens-Finanzierung, <break time=""500ms""/>Beteiligungen statt teure Kredite</s> <break time=""1000ms""/> </p> <p><s>Für einen der Artikel sage beispielsweise, lies mir den zweiten Artikel vor oder für weitere Vorschläge, sage weitere Vorschläge.</s></p> </speak>";2023-04-08 15:05:29
643182c8f4789344ec840182;control.stop;abbrechen;2023-04-08 15:05:44
643182c8f4789344ec840183;control.stop;Natürlich;2023-04-08 15:05:44
643182cef4789344ec840184;default.fallback;zeige mir Artikel;2023-04-08 15:05:50
643182cef4789344ec840185;default.fallback;Ich bin nicht so sicher, ob ich dich richtig verstanden habe.;2023-04-08 15:05:50
643182d6f4789344ec840186;news.entity.search;zeige mir Nachrichten über Immobilien;2023-04-08 15:05:58
643182d7f4789344ec840187;news.entity.search;"<speak><p><s> Hier sind Artikel über Immobilie </s></p>. <break time=""250ms""/> <p><s>Erstens<break time=""500ms""/> Neue Programme, <break time=""500ms""/>Wie der Staat die Haussanierung fördert</s> <break time=""1000ms""/> <s>Zweitens<break time=""500ms""/> Grundsteuer-Bescheide, <break time=""500ms""/>""Einspruchs-Tsunami"" bei Finanzämtern</s> <break time=""1000ms""/> </p> <p><s>Für einen der Artikel sage beispielsweise, lies mir den zweiten Artikel vor oder für weitere Vorschläge, sage weitere Vorschläge.</s></p> </speak>";2023-04-08 15:05:59
643182eab1f0acfc9d3f1944;news.select.article.by.number;lies mir den ersten Artikel vor;2023-04-08 15:06:18
